   1.9241431e+01   4.6796033e+01   9.5110000e+01  -2.0412370e-02  -3.2905989e-02  -3.8127843e-02   2.4614525e-01
   1.9241982e+01   4.6799918e+01   9.5370000e+01  -2.0464977e-02  -2.4105431e-02  -3.4630202e-02   2.3817872e-01
   1.9242535e+01   4.6804370e+01   9.6060000e+01  -2.0499626e-02  -5.5331572e-03  -2.4417990e-02   3.3889763e-01
   1.9243374e+01   4.6808255e+01   9.4460000e+01  -2.0512204e-02  -1.3889574e-02   2.2662583e-03   6.6466771e-01
   1.9244490e+01   4.6812418e+01   9.4920000e+01  -2.0512308e-02  -2.0000891e-03   2.0033816e-02   6.1688136e-01
   1.9245592e+01   4.6816312e+01   9.5350000e+01  -2.0515656e-02  -5.3034311e-03   4.7369417e-02   7.7317828e-01
   1.9132262e+01   4.6795473e+01   9.5250000e+01  -1.9994993e-02  -7.2960593e-03  -2.8229793e-02  -1.5180602e-01
   1.9126428e+01   4.6791861e+01   9.5000000e+01  -1.9970623e-02  -4.2744447e-03   3.6342252e-02  -1.4526068e-01
   1.9120881e+01   4.6787141e+01   9.4950000e+01  -2.0105627e-02   3.1251434e-02   7.2282321e-02   5.7516516e-02
   1.9119486e+01   4.6782420e+01   9.4340000e+01  -2.0243687e-02   4.4416475e-02   6.6980059e-02   1.5672005e-01
   1.9117817e+01   4.6777698e+01   9.4530000e+01  -2.0423364e-02   5.0144852e-02   7.1053046e-02   2.8424183e-01
   1.9116712e+01   4.6773254e+01   9.4220000e+01  -2.0570143e-02   3.2689258e-02   6.5244712e-02   3.8692783e-01
   1.9115593e+01   4.6768532e+01   9.4470000e+01  -2.0694202e-02   2.1240557e-02   6.8475931e-02   5.0081385e-01
   1.9114212e+01   4.6763531e+01   9.4430000e+01  -2.0763841e-02  -3.9431098e-03   3.8961332e-02   4.6033688e-01
   1.9113093e+01   4.6758251e+01   9.4680000e+01  -2.0786478e-02  -9.6254282e-03   3.2188032e-02   4.7630416e-01
   1.9088659e+01   4.6747144e+01   9.6310000e+01  -2.0697154e-02  -3.2941922e-02  -2.4266939e-02   2.6435876e-01
   1.9083095e+01   4.6744923e+01   9.5970000e+01  -2.0667365e-02  -1.0257245e-02  -3.9440999e-02   1.3007235e-01
   1.9079482e+01   4.6742145e+01   9.6180000e+01  -2.0663005e-02   1.9958575e-02  -2.4810409e-02   1.0500565e-01
   1.9073932e+01   4.6739366e+01   9.6110000e+01  -2.0672844e-02   6.2400276e-02  -2.7054934e-02   1.0464533e-01
   1.9069207e+01   4.6736866e+01   9.5950000e+01  -2.0719165e-02   8.4644295e-02  -1.0320883e-02   1.2050008e-01
   1.9063934e+01   4.6734366e+01   9.5370000e+01  -2.0821616e-02   9.7260574e-02  -5.8013493e-03   2.3382646e-01
   1.9058098e+01   4.6731866e+01   9.5900000e+01  -2.0913779e-02   9.9011656e-02   4.2946196e-03   3.7339120e-01
   1.9053374e+01   4.6729366e+01   9.5800000e+01  -2.1029151e-02   9.0542735e-02  -4.5384988e-03   4.9019977e-01
   1.9048377e+01   4.6726307e+01   9.6330000e+01  -2.1148733e-02   7.3376079e-02  -1.4016449e-02   5.8566308e-01
   1.9045041e+01   4.6721026e+01   9.5370000e+01  -2.1272938e-02   1.4863282e-02  -3.7416156e-02   7.0406944e-01
   1.9044217e+01   4.6716034e+01   9.4770000e+01  -2.1277040e-02  -1.3214478e-02  -6.7028676e-02   6.5875728e-01
   1.9041707e+01   4.6712975e+01   9.5550000e+01  -2.1169341e-02  -5.3141497e-02  -3.8800668e-02   5.2983753e-01
   1.9033938e+01   4.6712416e+01   9.5780000e+01  -2.1064089e-02  -5.1149017e-02  -3.7150108e-02   4.7793739e-01
   1.9030041e+01   4.6709366e+01   9.4080000e+01  -2.0929448e-02  -6.6450674e-02  -1.5097658e-02   2.4295814e-01
   1.9019211e+01   4.6689087e+01   9.7860000e+01  -2.0728132e-02   4.8542242e-02  -2.5309088e-02  -8.9901257e-02
   1.9016429e+01   4.6685479e+01   9.8080000e+01  -2.0820126e-02   8.3398965e-02  -1.0929636e-02  -1.8907979e-01
   1.9015046e+01   4.6681304e+01   9.7810000e+01  -2.1014890e-02   1.0240382e-01  -1.2906887e-02  -2.2234597e-01
   1.9013662e+01   4.6677975e+01   9.7780000e+01  -2.1199050e-02   1.0850752e-01  -2.6223145e-02   1.0158691e-01
   1.9011718e+01   4.6673810e+01   9.7830000e+01  -2.1382349e-02   9.1190804e-02  -3.7346670e-02   1.2313307e-01
   1.9010049e+01   4.6668250e+01   9.7810000e+01  -2.1579802e-02   4.5134674e-02  -3.2201510e-02   2.7565184e-01
   1.9009216e+01   4.6662699e+01   9.7720000e+01  -2.1663731e-02   6.8840696e-03  -3.4170637e-02   1.3485814e-01
   1.9009494e+01   4.6657976e+01   9.7610000e+01  -2.1663871e-02  -1.9834274e-02  -3.8522461e-02  -6.6592710e-02
   1.9007263e+01   4.6653531e+01   9.4430000e+01  -2.1576524e-02  -3.1586563e-02  -3.9491113e-02   7.5425179e-01
   1.9002550e+01   4.6649643e+01   9.4330000e+01  -2.1410770e-02  -3.5703408e-02  -5.6612440e-02   6.4599376e-01
   1.9250035e+01   4.6819920e+01   9.5030000e+01  -2.0399618e-02   3.1897426e-02   6.8841871e-02   6.8690039e-01
   1.9256149e+01   4.6821870e+01   9.5360000e+01  -2.0200353e-02   4.6087146e-02   9.5774481e-02   5.7815057e-01
   1.9261149e+01   4.6823534e+01   9.5160000e+01  -1.9975403e-02   5.4785752e-02   1.1591384e-01   3.8825681e-01
   1.9266988e+01   4.6825197e+01   9.5190000e+01  -1.9684243e-02   6.2595161e-02   1.0720882e-01   5.6722800e-02
   1.9272265e+01   4.6827147e+01   9.5400000e+01  -1.9464511e-02   5.9599294e-02   8.3507354e-02  -4.1873855e-02
   1.9278091e+01   4.6828809e+01   9.5520000e+01  -1.9360377e-02   5.1521454e-02   1.6878813e-02  -8.6163305e-01
   1.9281704e+01   4.6824646e+01   9.6000000e+01  -1.9466260e-02   6.2441248e-02   1.2270037e-02  -6.7861823e-01
   1.9283651e+01   4.6820477e+01   9.5970000e+01  -1.9601950e-02   6.5844673e-02   2.2836088e-03  -3.3482590e-01
   1.9291712e+01   4.6809089e+01   9.8530000e+01  -1.9991565e-02   4.1583164e-02   1.0499549e-02   2.5513000e-01
   1.9296425e+01   4.6805480e+01   9.7780000e+01  -2.0064686e-02   1.6798220e-02   2.1706414e-02   3.5324535e-01
   1.9300600e+01   4.6801864e+01   9.8290000e+01  -2.0112972e-02   2.1335792e-02   8.4327188e-03   2.8242207e-01
   1.9301987e+01   4.6798532e+01   9.9000000e+01  -2.0146104e-02   1.0691781e-02   4.9079680e-03   2.4922485e-01
   1.9306148e+01   4.6794924e+01   9.8510000e+01  -2.0188023e-02  -1.6288371e-03  -3.5003693e-04   1.9408618e-01
   1.9310035e+01   4.6791587e+01   9.8270000e+01  -2.0233340e-02   1.8920756e-02  -2.8491292e-02   2.4153024e-01
