6834	46.70297693	19.02004027	97.670
6835	46.69825432	19.02115417	97.970
6836	46.69435927	19.02199291	98.010
6837	46.70936442	19.28504867	98.090
6838	46.70575669	19.28949210	98.980
6839	46.70158740	19.29143483	99.330
6840	46.69741809	19.29337727	100.560
6841	46.69436777	19.29782174	100.280
6842	46.69048127	19.30198722	101.660
6843	46.68659210	19.30726325	101.920
6844	46.68297704	19.31060526	103.650
6845	46.67909139	19.31420690	103.010
6846	46.67492538	19.31838169	105.330
6847	46.67075790	19.32310470	104.250
6848	46.66714240	19.32643160	103.740
6849	46.72075904	19.27337843	97.220
6850	46.72130735	19.27810293	97.580
6851	46.72131227	19.28448643	97.910
6852	46.72214267	19.29171085	97.850
6853	46.72464175	19.29670629	98.840
6854	46.72742132	19.30087933	98.040
6855	46.73019635	19.30698908	97.310
6856	46.71575451	19.27477009	97.690
6857	46.72575183	19.27337315	97.060
6858	46.73047690	19.27226776	96.680
6859	46.73492255	19.27143580	96.160
6860	46.73964709	19.27059176	96.180
6861	46.74408426	19.26948466	96.140
6862	46.74658486	19.27420628	95.300
6863	46.74742491	19.28143398	95.610
6864	46.74797839	19.28782303	96.270
6865	46.74853332	19.29337462	97.340
6866	46.75241769	19.29837904	97.860
6867	46.71297757	19.34059756	102.210
6868	46.71658856	19.34614993	99.930
6869	46.71964446	19.35060115	99.920
6870	46.72352935	19.35448202	100.660
6871	46.72937064	19.35004092	98.880
6872	46.73242008	19.34670861	98.210
6873	46.72770273	19.35476743	101.050
6874	46.73075386	19.35754538	99.530
6875	46.73131206	19.36393328	100.000
6876	46.73297484	19.37087745	100.850
6877	46.73575172	19.37504189	101.100
6878	46.73909115	19.38059726	102.220
6879	46.78631365	19.36392897	100.280
6880	46.78159304	19.36310240	98.990
6881	46.77825504	19.35670567	98.250
6882	46.77631411	19.35254362	97.590
6883	46.77241968	19.27948672	95.680
6884	46.77075921	19.27310331	95.430
6885	46.76936829	19.26670830	95.940
6886	46.76797492	19.26142646	95.220
6887	46.76686169	19.25532118	94.800
6888	46.76492051	19.24921306	95.110
6889	46.76381467	19.24365824	94.150
